meter_id,ts,load_kw
MTR022,2025-12-01 22:30:00,38.63
MTR023,2025-12-01 22:30:00,18.66
MTR024,2025-12-01 22:30:00,24.37
MTR001,2025-12-01 22:45:00,9.0
MTR002,2025-12-01 22:45:00,35.23
MTR003,2025-12-01 22:45:00,12.09
MTR004,2025-12-01 22:45:00,21.59
MTR005,2025-12-01 22:45:00,32.5
MTR006,2025-12-01 22:45:00,37.43
MTR007,2025-12-01 22:45:00,39.94
MTR008,2025-12-01 22:45:00,37.85
MTR009,2025-12-01 22:45:00,31.59
MTR010,2025-12-01 22:45:00,18.2
MTR011,2025-12-01 22:45:00,39.83
MTR012,2025-12-01 22:45:00,35.8
MTR013,2025-12-01 22:45:00,26.01
MTR014,2025-12-01 22:45:00,14.08
MTR015,2025-12-01 22:45:00,27.6
MTR016,2025-12-01 22:45:00,13.18
MTR017,2025-12-01 22:45:00,29.53
MTR018,2025-12-01 22:45:00,22.17
MTR019,2025-12-01 22:45:00,16.19
MTR020,2025-12-01 22:45:00,8.75
MTR021,2025-12-01 22:45:00,13.86
MTR022,2025-12-01 22:45:00,35.23
MTR023,2025-12-01 22:45:00,32.76
MTR024,2025-12-01 22:45:00,30.0
MTR001,2025-12-01 23:00:00,22.51
MTR002,2025-12-01 23:00:00,13.96
MTR003,2025-12-01 23:00:00,33.7
MTR004,2025-12-01 23:00:00,9.13
MTR005,2025-12-01 23:00:00,31.04
MTR006,2025-12-01 23:00:00,9.88
MTR007,2025-12-01 23:00:00,8.36
MTR008,2025-12-01 23:00:00,11.29
MTR009,2025-12-01 23:00:00,14.91
MTR010,2025-12-01 23:00:00,24.43
MTR011,2025-12-01 23:00:00,34.04
MTR012,2025-12-01 23:00:00,35.0
MTR013,2025-12-01 23:00:00,33.2
MTR014,2025-12-01 23:00:00,29.1
MTR015,2025-12-01 23:00:00,21.37
MTR016,2025-12-01 23:00:00,37.47
MTR017,2025-12-01 23:00:00,36.44
MTR018,2025-12-01 23:00:00,25.4
MTR019,2025-12-01 23:00:00,8.88
MTR020,2025-12-01 23:00:00,12.73
MTR021,2025-12-01 23:00:00,11.16
MTR022,2025-12-01 23:00:00,31.63
MTR023,2025-12-01 23:00:00,33.06
MTR024,2025-12-01 23:00:00,32.85
MTR001,2025-12-01 23:15:00,38.99
MTR002,2025-12-01 23:15:00,16.11
MTR003,2025-12-01 23:15:00,31.28
MTR004,2025-12-01 23:15:00,38.39
MTR005,2025-12-01 23:15:00,35.42
MTR006,2025-12-01 23:15:00,38.98
MTR007,2025-12-01 23:15:00,14.66
MTR008,2025-12-01 23:15:00,9.57
MTR009,2025-12-01 23:15:00,31.92
MTR010,2025-12-01 23:15:00,29.79
MTR011,2025-12-01 23:15:00,12.57
MTR012,2025-12-01 23:15:00,14.68
MTR013,2025-12-01 23:15:00,27.53
MTR014,2025-12-01 23:15:00,19.82
MTR015,2025-12-01 23:15:00,30.96
MTR016,2025-12-01 23:15:00,38.27
MTR017,2025-12-01 23:15:00,20.74
MTR018,2025-12-01 23:15:00,9.09
MTR019,2025-12-01 23:15:00,30.54
MTR020,2025-12-01 23:15:00,31.59
MTR021,2025-12-01 23:15:00,17.54
MTR022,2025-12-01 23:15:00,9.33
MTR023,2025-12-01 23:15:00,28.39
MTR024,2025-12-01 23:15:00,19.38
MTR001,2025-12-01 23:30:00,8.95
MTR002,2025-12-01 23:30:00,38.31
MTR003,2025-12-01 23:30:00,26.33
MTR004,2025-12-01 23:30:00,34.17
MTR005,2025-12-01 23:30:00,21.5
MTR006,2025-12-01 23:30:00,14.91
MTR007,2025-12-01 23:30:00,33.39
MTR008,2025-12-01 23:30:00,21.96
MTR009,2025-12-01 23:30:00,12.95
MTR010,2025-12-01 23:30:00,15.51
MTR011,2025-12-01 23:30:00,26.67
MTR012,2025-12-01 23:30:00,33.37
MTR013,2025-12-01 23:30:00,24.33
MTR014,2025-12-01 23:30:00,22.19
MTR015,2025-12-01 23:30:00,20.62
MTR016,2025-12-01 23:30:00,36.44
MTR017,2025-12-01 23:30:00,36.87
MTR018,2025-12-01 23:30:00,16.63
MTR019,2025-12-01 23:30:00,10.83
MTR020,2025-12-01 23:30:00,26.99
MTR021,2025-12-01 23:30:00,34.53
MTR022,2025-12-01 23:30:00,29.33
MTR023,2025-12-01 23:30:00,8.13
MTR024,2025-12-01 23:30:00,32.45
MTR001,2025-12-01 23:45:00,21.6
MTR002,2025-12-01 23:45:00,27.9
MTR003,2025-12-01 23:45:00,22.02
MTR004,2025-12-01 23:45:00,16.45
MTR005,2025-12-01 23:45:00,22.91
MTR006,2025-12-01 23:45:00,29.91
MTR007,2025-12-01 23:45:00,38.1
MTR008,2025-12-01 23:45:00,25.64
MTR009,2025-12-01 23:45:00,17.25
MTR010,2025-12-01 23:45:00,18.0
MTR011,2025-12-01 23:45:00,35.22
MTR012,2025-12-01 23:45:00,30.93
MTR013,2025-12-01 23:45:00,8.87
MTR014,2025-12-01 23:45:00,14.82
MTR015,2025-12-01 23:45:00,34.85
MTR016,2025-12-01 23:45:00,24.03
MTR017,2025-12-01 23:45:00,29.26
MTR018,2025-12-01 23:45:00,15.89
MTR019,2025-12-01 23:45:00,30.58
MTR020,2025-12-01 23:45:00,17.85
MTR021,2025-12-01 23:45:00,24.01
MTR022,2025-12-01 23:45:00,15.41
MTR023,2025-12-01 23:45:00,22.7
MTR024,2025-12-01 23:45:00,9.15
MTR001,2025-12-02 00:00:00,18.75
MTR002,2025-12-02 00:00:00,10.54
MTR003,2025-12-02 00:00:00,35.17
MTR004,2025-12-02 00:00:00,12.21
MTR005,2025-12-02 00:00:00,10.39
MTR006,2025-12-02 00:00:00,35.54
MTR007,2025-12-02 00:00:00,36.42
MTR008,2025-12-02 00:00:00,18.66
MTR009,2025-12-02 00:00:00,14.76
MTR010,2025-12-02 00:00:00,13.53
MTR011,2025-12-02 00:00:00,14.22
MTR012,2025-12-02 00:00:00,21.48
MTR013,2025-12-02 00:00:00,12.07
MTR014,2025-12-02 00:00:00,25.69
MTR015,2025-12-02 00:00:00,29.35
MTR016,2025-12-02 00:00:00,17.23
MTR017,2025-12-02 00:00:00,19.51
MTR018,2025-12-02 00:00:00,13.88
MTR019,2025-12-02 00:00:00,9.05
MTR020,2025-12-02 00:00:00,23.26
MTR021,2025-12-02 00:00:00,27.91
MTR022,2025-12-02 00:00:00,23.66
MTR023,2025-12-02 00:00:00,25.67
MTR024,2025-12-02 00:00:00,34.01
MTR001,2025-12-02 00:15:00,18.24
MTR002,2025-12-02 00:15:00,24.14
MTR003,2025-12-02 00:15:00,33.07
MTR004,2025-12-02 00:15:00,11.04
MTR005,2025-12-02 00:15:00,15.35
MTR006,2025-12-02 00:15:00,24.15
MTR007,2025-12-02 00:15:00,33.4
MTR008,2025-12-02 00:15:00,17.38
MTR009,2025-12-02 00:15:00,10.69
MTR010,2025-12-02 00:15:00,20.13
MTR011,2025-12-02 00:15:00,28.32
MTR012,2025-12-02 00:15:00,23.3
MTR013,2025-12-02 00:15:00,15.97
MTR014,2025-12-02 00:15:00,26.65
MTR015,2025-12-02 00:15:00,17.59
MTR016,2025-12-02 00:15:00,26.7
MTR017,2025-12-02 00:15:00,8.34
MTR018,2025-12-02 00:15:00,36.48
MTR019,2025-12-02 00:15:00,31.97
MTR020,2025-12-02 00:15:00,20.75
MTR021,2025-12-02 00:15:00,27.27
MTR022,2025-12-02 00:15:00,35.44
MTR023,2025-12-02 00:15:00,25.03
MTR024,2025-12-02 00:15:00,23.76
MTR001,2025-12-02 00:30:00,34.65
MTR002,2025-12-02 00:30:00,22.47
MTR003,2025-12-02 00:30:00,23.13
MTR004,2025-12-02 00:30:00,38.77
MTR005,2025-12-02 00:30:00,37.31
MTR006,2025-12-02 00:30:00,31.08
MTR007,2025-12-02 00:30:00,21.64
MTR008,2025-12-02 00:30:00,19.08
MTR009,2025-12-02 00:30:00,27.0
MTR010,2025-12-02 00:30:00,26.42
MTR011,2025-12-02 00:30:00,37.71
MTR012,2025-12-02 00:30:00,35.54
MTR013,2025-12-02 00:30:00,12.87
MTR014,2025-12-02 00:30:00,37.68
MTR015,2025-12-02 00:30:00,14.79
MTR016,2025-12-02 00:30:00,22.02
MTR017,2025-12-02 00:30:00,8.42
MTR018,2025-12-02 00:30:00,32.97
MTR019,2025-12-02 00:30:00,11.09
MTR020,2025-12-02 00:30:00,23.57
MTR021,2025-12-02 00:30:00,33.98
MTR022,2025-12-02 00:30:00,36.33
MTR023,2025-12-02 00:30:00,38.1
MTR024,2025-12-02 00:30:00,11.21
MTR001,2025-12-02 00:45:00,10.48
MTR002,2025-12-02 00:45:00,9.82
MTR003,2025-12-02 00:45:00,36.76
MTR004,2025-12-02 00:45:00,14.66
MTR005,2025-12-02 00:45:00,29.72
MTR006,2025-12-02 00:45:00,27.07
MTR007,2025-12-02 00:45:00,32.26
MTR008,2025-12-02 00:45:00,23.52
MTR009,2025-12-02 00:45:00,19.5
MTR010,2025-12-02 00:45:00,17.38
MTR011,2025-12-02 00:45:00,37.92
MTR012,2025-12-02 00:45:00,18.63
MTR013,2025-12-02 00:45:00,37.02
MTR014,2025-12-02 00:45:00,16.83
MTR015,2025-12-02 00:45:00,16.09
MTR016,2025-12-02 00:45:00,13.57
MTR017,2025-12-02 00:45:00,15.37
MTR018,2025-12-02 00:45:00,26.35
MTR019,2025-12-02 00:45:00,31.72
MTR020,2025-12-02 00:45:00,36.43
MTR021,2025-12-02 00:45:00,24.43
MTR022,2025-12-02 00:45:00,18.01
MTR023,2025-12-02 00:45:00,36.61
MTR024,2025-12-02 00:45:00,14.55
MTR001,2025-12-02 01:00:00,8.85
MTR002,2025-12-02 01:00:00,11.05
MTR003,2025-12-02 01:00:00,27.48
MTR004,2025-12-02 01:00:00,28.45
MTR005,2025-12-02 01:00:00,35.92
MTR006,2025-12-02 01:00:00,26.04
MTR007,2025-12-02 01:00:00,22.88
MTR008,2025-12-02 01:00:00,23.21
MTR009,2025-12-02 01:00:00,30.91
MTR010,2025-12-02 01:00:00,34.72
MTR011,2025-12-02 01:00:00,16.84
MTR012,2025-12-02 01:00:00,33.98
MTR013,2025-12-02 01:00:00,27.0
MTR014,2025-12-02 01:00:00,18.31
MTR015,2025-12-02 01:00:00,9.34
MTR016,2025-12-02 01:00:00,18.91
MTR017,2025-12-02 01:00:00,24.11
MTR018,2025-12-02 01:00:00,19.79
MTR019,2025-12-02 01:00:00,23.71
MTR020,2025-12-02 01:00:00,14.81
MTR021,2025-12-02 01:00:00,23.32
MTR022,2025-12-02 01:00:00,21.99
MTR023,2025-12-02 01:00:00,14.94
MTR024,2025-12-02 01:00:00,19.05
MTR001,2025-12-02 01:15:00,38.47
MTR002,2025-12-02 01:15:00,16.16
MTR003,2025-12-02 01:15:00,39.2
MTR004,2025-12-02 01:15:00,22.68
MTR005,2025-12-02 01:15:00,28.71
MTR006,2025-12-02 01:15:00,10.67
MTR007,2025-12-02 01:15:00,16.96
MTR008,2025-12-02 01:15:00,10.07
MTR009,2025-12-02 01:15:00,35.65
MTR010,2025-12-02 01:15:00,30.35
MTR011,2025-12-02 01:15:00,32.62
MTR012,2025-12-02 01:15:00,29.19
MTR013,2025-12-02 01:15:00,19.09
MTR014,2025-12-02 01:15:00,30.29
MTR015,2025-12-02 01:15:00,12.45
MTR016,2025-12-02 01:15:00,37.2
MTR017,2025-12-02 01:15:00,34.19
MTR018,2025-12-02 01:15:00,19.8
MTR019,2025-12-02 01:15:00,24.26
MTR020,2025-12-02 01:15:00,32.81
MTR021,2025-12-02 01:15:00,24.75
MTR022,2025-12-02 01:15:00,8.79
MTR023,2025-12-02 01:15:00,9.09
MTR024,2025-12-02 01:15:00,21.4
MTR001,2025-12-02 01:30:00,38.59
MTR002,2025-12-02 01:30:00,14.04
MTR003,2025-12-02 01:30:00,23.93
MTR004,2025-12-02 01:30:00,34.32
MTR005,2025-12-02 01:30:00,36.94
MTR006,2025-12-02 01:30:00,12.82
MTR007,2025-12-02 01:30:00,9.42
MTR008,2025-12-02 01:30:00,13.28
MTR009,2025-12-02 01:30:00,30.87
MTR010,2025-12-02 01:30:00,38.63
MTR011,2025-12-02 01:30:00,34.97
MTR012,2025-12-02 01:30:00,33.99
MTR013,2025-12-02 01:30:00,27.99
MTR014,2025-12-02 01:30:00,34.14
MTR015,2025-12-02 01:30:00,12.88
MTR016,2025-12-02 01:30:00,20.46
MTR017,2025-12-02 01:30:00,18.73
MTR018,2025-12-02 01:30:00,22.91
MTR019,2025-12-02 01:30:00,33.86
MTR020,2025-12-02 01:30:00,37.0
MTR021,2025-12-02 01:30:00,16.31
MTR022,2025-12-02 01:30:00,36.62
MTR023,2025-12-02 01:30:00,11.7
MTR024,2025-12-02 01:30:00,37.89
MTR001,2025-12-02 01:45:00,28.99
MTR002,2025-12-02 01:45:00,22.29
MTR003,2025-12-02 01:45:00,16.97
MTR004,2025-12-02 01:45:00,35.39
MTR005,2025-12-02 01:45:00,39.83
MTR006,2025-12-02 01:45:00,14.5
MTR007,2025-12-02 01:45:00,8.39
MTR008,2025-12-02 01:45:00,24.24
MTR009,2025-12-02 01:45:00,21.91
MTR010,2025-12-02 01:45:00,27.75
MTR011,2025-12-02 01:45:00,29.91
MTR012,2025-12-02 01:45:00,30.46
MTR013,2025-12-02 01:45:00,39.59
MTR014,2025-12-02 01:45:00,15.09
MTR015,2025-12-02 01:45:00,13.51
MTR016,2025-12-02 01:45:00,20.38
MTR017,2025-12-02 01:45:00,11.72
MTR018,2025-12-02 01:45:00,20.18
MTR019,2025-12-02 01:45:00,28.16
MTR020,2025-12-02 01:45:00,24.02
MTR021,2025-12-02 01:45:00,26.98
MTR022,2025-12-02 01:45:00,23.64
MTR023,2025-12-02 01:45:00,22.27
MTR024,2025-12-02 01:45:00,13.38
MTR001,2025-12-02 02:00:00,15.22
MTR002,2025-12-02 02:00:00,19.89
MTR003,2025-12-02 02:00:00,14.07
MTR004,2025-12-02 02:00:00,34.24
MTR005,2025-12-02 02:00:00,18.65
MTR006,2025-12-02 02:00:00,39.59
MTR007,2025-12-02 02:00:00,38.46
MTR008,2025-12-02 02:00:00,17.35
MTR009,2025-12-02 02:00:00,31.83
MTR010,2025-12-02 02:00:00,12.78
MTR011,2025-12-02 02:00:00,22.94
MTR012,2025-12-02 02:00:00,36.49
MTR013,2025-12-02 02:00:00,12.62
MTR014,2025-12-02 02:00:00,28.55
MTR015,2025-12-02 02:00:00,14.01
MTR016,2025-12-02 02:00:00,16.51
MTR017,2025-12-02 02:00:00,39.31
MTR018,2025-12-02 02:00:00,10.33
MTR019,2025-12-02 02:00:00,21.61
MTR020,2025-12-02 02:00:00,14.13
MTR021,2025-12-02 02:00:00,9.02
MTR022,2025-12-02 02:00:00,37.78
MTR023,2025-12-02 02:00:00,26.26
MTR024,2025-12-02 02:00:00,10.18
MTR001,2025-12-02 02:15:00,11.43
MTR002,2025-12-02 02:15:00,23.78
MTR003,2025-12-02 02:15:00,34.63
MTR004,2025-12-02 02:15:00,19.81
MTR005,2025-12-02 02:15:00,17.32
MTR006,2025-12-02 02:15:00,21.06
MTR007,2025-12-02 02:15:00,15.88
MTR008,2025-12-02 02:15:00,37.19
MTR009,2025-12-02 02:15:00,30.86
MTR010,2025-12-02 02:15:00,10.78
MTR011,2025-12-02 02:15:00,18.96
MTR012,2025-12-02 02:15:00,28.97
MTR013,2025-12-02 02:15:00,34.42
MTR014,2025-12-02 02:15:00,27.24
MTR015,2025-12-02 02:15:00,38.01
MTR016,2025-12-02 02:15:00,27.27
MTR017,2025-12-02 02:15:00,12.26
MTR018,2025-12-02 02:15:00,33.77
MTR019,2025-12-02 02:15:00,9.83
MTR020,2025-12-02 02:15:00,16.83
MTR021,2025-12-02 02:15:00,29.51
MTR022,2025-12-02 02:15:00,35.8
MTR023,2025-12-02 02:15:00,39.23
MTR024,2025-12-02 02:15:00,18.19
MTR001,2025-12-02 02:30:00,26.02
MTR002,2025-12-02 02:30:00,17.36
MTR003,2025-12-02 02:30:00,29.96
MTR004,2025-12-02 02:30:00,30.45
MTR005,2025-12-02 02:30:00,36.24
MTR006,2025-12-02 02:30:00,34.84
MTR007,2025-12-02 02:30:00,20.31
MTR008,2025-12-02 02:30:00,24.71
MTR009,2025-12-02 02:30:00,22.43
MTR010,2025-12-02 02:30:00,33.28
MTR011,2025-12-02 02:30:00,25.85
MTR012,2025-12-02 02:30:00,16.17
MTR013,2025-12-02 02:30:00,33.86
MTR014,2025-12-02 02:30:00,9.0
MTR015,2025-12-02 02:30:00,20.15
MTR016,2025-12-02 02:30:00,10.56
MTR017,2025-12-02 02:30:00,31.69
MTR018,2025-12-02 02:30:00,30.35
MTR019,2025-12-02 02:30:00,39.95
MTR020,2025-12-02 02:30:00,35.8
MTR021,2025-12-02 02:30:00,8.34
MTR022,2025-12-02 02:30:00,13.06
MTR023,2025-12-02 02:30:00,30.19
MTR024,2025-12-02 02:30:00,29.25
MTR001,2025-12-02 02:45:00,38.65
MTR002,2025-12-02 02:45:00,20.49
MTR003,2025-12-02 02:45:00,30.21
MTR004,2025-12-02 02:45:00,32.35
MTR005,2025-12-02 02:45:00,27.08
MTR006,2025-12-02 02:45:00,26.41
MTR007,2025-12-02 02:45:00,11.82
MTR008,2025-12-02 02:45:00,8.8
MTR009,2025-12-02 02:45:00,20.16
MTR010,2025-12-02 02:45:00,9.44
MTR011,2025-12-02 02:45:00,25.49
MTR012,2025-12-02 02:45:00,24.24
MTR013,2025-12-02 02:45:00,36.53
MTR014,2025-12-02 02:45:00,23.43
MTR015,2025-12-02 02:45:00,30.56
MTR016,2025-12-02 02:45:00,21.98
MTR017,2025-12-02 02:45:00,10.92
MTR018,2025-12-02 02:45:00,18.39
MTR019,2025-12-02 02:45:00,29.77
MTR020,2025-12-02 02:45:00,12.43
MTR021,2025-12-02 02:45:00,27.48
MTR022,2025-12-02 02:45:00,13.57
MTR023,2025-12-02 02:45:00,16.0
MTR024,2025-12-02 02:45:00,10.27
MTR001,2025-12-02 03:00:00,36.74
MTR002,2025-12-02 03:00:00,15.3
MTR003,2025-12-02 03:00:00,35.41
MTR004,2025-12-02 03:00:00,35.56
MTR005,2025-12-02 03:00:00,21.95
MTR006,2025-12-02 03:00:00,16.43
MTR007,2025-12-02 03:00:00,13.85
MTR008,2025-12-02 03:00:00,12.18
MTR009,2025-12-02 03:00:00,21.39
MTR010,2025-12-02 03:00:00,27.32
MTR011,2025-12-02 03:00:00,39.04
MTR012,2025-12-02 03:00:00,23.24
MTR013,2025-12-02 03:00:00,20.86
MTR014,2025-12-02 03:00:00,15.91
MTR015,2025-12-02 03:00:00,11.98
MTR016,2025-12-02 03:00:00,32.82
MTR017,2025-12-02 03:00:00,11.91
MTR018,2025-12-02 03:00:00,21.22
MTR019,2025-12-02 03:00:00,31.17
MTR020,2025-12-02 03:00:00,21.19
MTR021,2025-12-02 03:00:00,33.39
MTR022,2025-12-02 03:00:00,18.81
MTR023,2025-12-02 03:00:00,39.51
MTR024,2025-12-02 03:00:00,19.19
MTR001,2025-12-02 03:15:00,28.43
MTR002,2025-12-02 03:15:00,11.37
MTR003,2025-12-02 03:15:00,21.43
MTR004,2025-12-02 03:15:00,11.35
MTR005,2025-12-02 03:15:00,11.88
MTR006,2025-12-02 03:15:00,30.11
MTR007,2025-12-02 03:15:00,36.68
MTR008,2025-12-02 03:15:00,37.86
MTR009,2025-12-02 03:15:00,10.51
MTR010,2025-12-02 03:15:00,24.85
MTR011,2025-12-02 03:15:00,11.29
MTR012,2025-12-02 03:15:00,31.51
MTR013,2025-12-02 03:15:00,38.91
MTR014,2025-12-02 03:15:00,34.73
MTR015,2025-12-02 03:15:00,22.13
MTR016,2025-12-02 03:15:00,31.9
MTR017,2025-12-02 03:15:00,39.42
MTR018,2025-12-02 03:15:00,26.42
MTR019,2025-12-02 03:15:00,12.04
MTR020,2025-12-02 03:15:00,19.27
MTR021,2025-12-02 03:15:00,27.72
MTR022,2025-12-02 03:15:00,28.92
MTR023,2025-12-02 03:15:00,27.71
MTR024,2025-12-02 03:15:00,22.77
MTR001,2025-12-02 03:30:00,15.57
MTR002,2025-12-02 03:30:00,36.88
MTR003,2025-12-02 03:30:00,31.94
MTR004,2025-12-02 03:30:00,31.47
MTR005,2025-12-02 03:30:00,27.15
MTR006,2025-12-02 03:30:00,28.6
MTR007,2025-12-02 03:30:00,35.0
MTR008,2025-12-02 03:30:00,10.18
MTR009,2025-12-02 03:30:00,27.96
MTR010,2025-12-02 03:30:00,19.11
MTR011,2025-12-02 03:30:00,23.85
MTR012,2025-12-02 03:30:00,24.86
MTR013,2025-12-02 03:30:00,17.05
MTR014,2025-12-02 03:30:00,23.62
MTR015,2025-12-02 03:30:00,25.94
MTR016,2025-12-02 03:30:00,29.27
MTR017,2025-12-02 03:30:00,8.51
MTR018,2025-12-02 03:30:00,32.21
MTR019,2025-12-02 03:30:00,16.05
MTR020,2025-12-02 03:30:00,30.67
MTR021,2025-12-02 03:30:00,11.97
MTR022,2025-12-02 03:30:00,32.49
MTR023,2025-12-02 03:30:00,13.96
MTR024,2025-12-02 03:30:00,37.45
MTR001,2025-12-02 03:45:00,25.85
MTR002,2025-12-02 03:45:00,17.07
MTR003,2025-12-02 03:45:00,35.77
MTR004,2025-12-02 03:45:00,14.04
MTR005,2025-12-02 03:45:00,11.45
MTR006,2025-12-02 03:45:00,17.97
MTR007,2025-12-02 03:45:00,39.07
MTR008,2025-12-02 03:45:00,13.52
MTR009,2025-12-02 03:45:00,30.12
MTR010,2025-12-02 03:45:00,24.14
MTR011,2025-12-02 03:45:00,21.32
MTR012,2025-12-02 03:45:00,32.95
MTR013,2025-12-02 03:45:00,24.9
MTR014,2025-12-02 03:45:00,30.66
MTR015,2025-12-02 03:45:00,34.82
MTR016,2025-12-02 03:45:00,32.73
MTR017,2025-12-02 03:45:00,27.32
MTR018,2025-12-02 03:45:00,13.87
MTR019,2025-12-02 03:45:00,8.17
MTR020,2025-12-02 03:45:00,33.59
MTR021,2025-12-02 03:45:00,35.25
MTR022,2025-12-02 03:45:00,24.03
MTR023,2025-12-02 03:45:00,32.04
MTR024,2025-12-02 03:45:00,18.17
MTR001,2025-12-02 04:00:00,37.93
MTR002,2025-12-02 04:00:00,14.16
MTR003,2025-12-02 04:00:00,36.43
MTR004,2025-12-02 04:00:00,21.31
MTR005,2025-12-02 04:00:00,29.84
MTR006,2025-12-02 04:00:00,29.95
MTR007,2025-12-02 04:00:00,36.27
MTR008,2025-12-02 04:00:00,19.76
MTR009,2025-12-02 04:00:00,14.97
MTR010,2025-12-02 04:00:00,32.9
MTR011,2025-12-02 04:00:00,8.02
MTR012,2025-12-02 04:00:00,15.38
MTR013,2025-12-02 04:00:00,28.73
MTR014,2025-12-02 04:00:00,20.0
MTR015,2025-12-02 04:00:00,13.26
MTR016,2025-12-02 04:00:00,26.8
MTR017,2025-12-02 04:00:00,14.49
MTR018,2025-12-02 04:00:00,12.74
MTR019,2025-12-02 04:00:00,9.52
MTR020,2025-12-02 04:00:00,37.14
MTR021,2025-12-02 04:00:00,18.45
MTR022,2025-12-02 04:00:00,11.32
MTR023,2025-12-02 04:00:00,35.48
MTR024,2025-12-02 04:00:00,18.89
MTR001,2025-12-02 04:15:00,22.63
MTR002,2025-12-02 04:15:00,22.25
MTR003,2025-12-02 04:15:00,12.43
MTR004,2025-12-02 04:15:00,14.96
MTR005,2025-12-02 04:15:00,11.16
MTR006,2025-12-02 04:15:00,10.31
MTR007,2025-12-02 04:15:00,35.31
MTR008,2025-12-02 04:15:00,25.61
MTR009,2025-12-02 04:15:00,9.84
MTR010,2025-12-02 04:15:00,26.19
MTR011,2025-12-02 04:15:00,22.71
MTR012,2025-12-02 04:15:00,31.86
MTR013,2025-12-02 04:15:00,17.64
MTR014,2025-12-02 04:15:00,8.09
MTR015,2025-12-02 04:15:00,26.04
MTR016,2025-12-02 04:15:00,37.75
MTR017,2025-12-02 04:15:00,17.04
MTR018,2025-12-02 04:15:00,34.16
MTR019,2025-12-02 04:15:00,19.78
MTR020,2025-12-02 04:15:00,25.49
MTR021,2025-12-02 04:15:00,14.11
MTR022,2025-12-02 04:15:00,20.41
MTR023,2025-12-02 04:15:00,27.75
MTR024,2025-12-02 04:15:00,22.22
MTR001,2025-12-02 04:30:00,9.93
MTR002,2025-12-02 04:30:00,20.8
MTR003,2025-12-02 04:30:00,16.35
MTR004,2025-12-02 04:30:00,23.94
MTR005,2025-12-02 04:30:00,19.66
MTR006,2025-12-02 04:30:00,27.81
MTR007,2025-12-02 04:30:00,20.23
MTR008,2025-12-02 04:30:00,19.93
MTR009,2025-12-02 04:30:00,16.64
MTR010,2025-12-02 04:30:00,32.69
MTR011,2025-12-02 04:30:00,40.0
MTR012,2025-12-02 04:30:00,14.66
MTR013,2025-12-02 04:30:00,38.98
MTR014,2025-12-02 04:30:00,38.01
MTR015,2025-12-02 04:30:00,31.54
MTR016,2025-12-02 04:30:00,38.19
MTR017,2025-12-02 04:30:00,8.37
MTR018,2025-12-02 04:30:00,21.71
MTR019,2025-12-02 04:30:00,22.34
MTR020,2025-12-02 04:30:00,20.19
MTR021,2025-12-02 04:30:00,30.02
MTR022,2025-12-02 04:30:00,37.22
MTR023,2025-12-02 04:30:00,14.23
MTR024,2025-12-02 04:30:00,28.28
MTR001,2025-12-02 04:45:00,9.74
MTR002,2025-12-02 04:45:00,36.77
MTR003,2025-12-02 04:45:00,36.86
MTR004,2025-12-02 04:45:00,30.24
MTR005,2025-12-02 04:45:00,38.85
MTR006,2025-12-02 04:45:00,16.17
MTR007,2025-12-02 04:45:00,20.4
MTR008,2025-12-02 04:45:00,24.86
MTR009,2025-12-02 04:45:00,25.77
MTR010,2025-12-02 04:45:00,20.93
MTR011,2025-12-02 04:45:00,27.6
MTR012,2025-12-02 04:45:00,30.77
MTR013,2025-12-02 04:45:00,24.45
MTR014,2025-12-02 04:45:00,11.9
MTR015,2025-12-02 04:45:00,10.91
MTR016,2025-12-02 04:45:00,27.68
MTR017,2025-12-02 04:45:00,36.58
MTR018,2025-12-02 04:45:00,19.22
MTR019,2025-12-02 04:45:00,35.77
MTR020,2025-12-02 04:45:00,19.48
MTR021,2025-12-02 04:45:00,17.23
MTR022,2025-12-02 04:45:00,25.76
MTR023,2025-12-02 04:45:00,39.24
MTR024,2025-12-02 04:45:00,16.62
MTR001,2025-12-02 05:00:00,9.89
MTR002,2025-12-02 05:00:00,14.84
MTR003,2025-12-02 05:00:00,28.63
MTR004,2025-12-02 05:00:00,27.86
MTR005,2025-12-02 05:00:00,29.47
MTR006,2025-12-02 05:00:00,17.85
MTR007,2025-12-02 05:00:00,12.51
MTR008,2025-12-02 05:00:00,34.05
MTR009,2025-12-02 05:00:00,20.24
MTR010,2025-12-02 05:00:00,26.2
MTR011,2025-12-02 05:00:00,11.45
MTR012,2025-12-02 05:00:00,14.64
MTR013,2025-12-02 05:00:00,33.54
MTR014,2025-12-02 05:00:00,17.5
MTR015,2025-12-02 05:00:00,34.28
MTR016,2025-12-02 05:00:00,18.58
MTR017,2025-12-02 05:00:00,11.21
MTR018,2025-12-02 05:00:00,28.52
MTR019,2025-12-02 05:00:00,14.08
MTR020,2025-12-02 05:00:00,17.19
MTR021,2025-12-02 05:00:00,35.33
MTR022,2025-12-02 05:00:00,29.97
MTR023,2025-12-02 05:00:00,22.68
MTR024,2025-12-02 05:00:00,32.58
MTR001,2025-12-02 05:15:00,27.63
MTR002,2025-12-02 05:15:00,27.27
MTR003,2025-12-02 05:15:00,26.09
MTR004,2025-12-02 05:15:00,31.67
MTR005,2025-12-02 05:15:00,21.98
MTR006,2025-12-02 05:15:00,34.65
MTR007,2025-12-02 05:15:00,26.34
MTR008,2025-12-02 05:15:00,38.09
