meter_id,ts,load_kw
2,2025-12-04 19:45:00,10.03
1,2025-12-04 20:00:00,19.63
2,2025-12-04 20:00:00,9.8
1,2025-12-04 20:15:00,16.72
2,2025-12-04 20:15:00,12.09
1,2025-12-04 20:30:00,14.12
2,2025-12-04 20:30:00,12.15
1,2025-12-04 20:45:00,10.64
2,2025-12-04 20:45:00,9.7
1,2025-12-04 21:00:00,14.26
2,2025-12-04 21:00:00,17.88
1,2025-12-04 21:15:00,10.65
2,2025-12-04 21:15:00,8.82
1,2025-12-04 21:30:00,11.33
2,2025-12-04 21:30:00,17.4
1,2025-12-04 21:45:00,12.77
2,2025-12-04 21:45:00,13.5
1,2025-12-04 22:00:00,18.05
2,2025-12-04 22:00:00,15.57
1,2025-12-04 22:15:00,18.79
2,2025-12-04 22:15:00,12.83
1,2025-12-04 22:30:00,18.25
2,2025-12-04 22:30:00,18.06
1,2025-12-04 22:45:00,8.61
2,2025-12-04 22:45:00,8.26
1,2025-12-04 23:00:00,14.52
2,2025-12-04 23:00:00,9.32
1,2025-12-04 23:15:00,14.3
2,2025-12-04 23:15:00,16.2
1,2025-12-04 23:30:00,13.92
2,2025-12-04 23:30:00,10.68
1,2025-12-04 23:45:00,18.91
2,2025-12-04 23:45:00,19.52
1,2025-12-05 00:00:00,19.69
2,2025-12-05 00:00:00,19.08
1,2025-12-05 00:15:00,12.74
2,2025-12-05 00:15:00,14.74
1,2025-12-05 00:30:00,9.33
2,2025-12-05 00:30:00,19.61
1,2025-12-05 00:45:00,13.84
2,2025-12-05 00:45:00,10.45
1,2025-12-05 01:00:00,8.07
2,2025-12-05 01:00:00,11.94
1,2025-12-05 01:15:00,13.82
2,2025-12-05 01:15:00,8.99
1,2025-12-05 01:30:00,15.2
2,2025-12-05 01:30:00,16.13
1,2025-12-05 01:45:00,11.49
2,2025-12-05 01:45:00,10.52
1,2025-12-05 02:00:00,19.43
2,2025-12-05 02:00:00,11.56
1,2025-12-05 02:15:00,9.42
2,2025-12-05 02:15:00,19.28
1,2025-12-05 02:30:00,8.19
2,2025-12-05 02:30:00,8.09
1,2025-12-05 02:45:00,13.37
2,2025-12-05 02:45:00,18.94
1,2025-12-05 03:00:00,11.81
2,2025-12-05 03:00:00,13.4
1,2025-12-05 03:15:00,13.31
2,2025-12-05 03:15:00,15.42
1,2025-12-05 03:30:00,8.74
2,2025-12-05 03:30:00,18.65
1,2025-12-05 03:45:00,19.35
2,2025-12-05 03:45:00,10.33
1,2025-12-05 04:00:00,18.08
2,2025-12-05 04:00:00,10.69
1,2025-12-05 04:15:00,17.43
2,2025-12-05 04:15:00,13.05
1,2025-12-05 04:30:00,19.32
2,2025-12-05 04:30:00,10.38
1,2025-12-05 04:45:00,18.2
2,2025-12-05 04:45:00,10.9
1,2025-12-05 05:00:00,10.5
2,2025-12-05 05:00:00,12.13
1,2025-12-05 05:15:00,8.82
2,2025-12-05 05:15:00,13.06
1,2025-12-05 05:30:00,8.22
2,2025-12-05 05:30:00,16.81
1,2025-12-05 05:45:00,12.8
2,2025-12-05 05:45:00,16.46
1,2025-12-05 06:00:00,18.72
2,2025-12-05 06:00:00,11.64
1,2025-12-05 06:15:00,9.17
2,2025-12-05 06:15:00,8.57
1,2025-12-05 06:30:00,9.47
2,2025-12-05 06:30:00,13.69
1,2025-12-05 06:45:00,18.89
2,2025-12-05 06:45:00,11.31
1,2025-12-05 07:00:00,8.53
2,2025-12-05 07:00:00,10.0
1,2025-12-05 07:15:00,9.17
2,2025-12-05 07:15:00,18.46
1,2025-12-05 07:30:00,12.44
2,2025-12-05 07:30:00,19.03
1,2025-12-05 07:45:00,11.74
2,2025-12-05 07:45:00,10.78
1,2025-12-05 08:00:00,17.49
2,2025-12-05 08:00:00,13.9
1,2025-12-05 08:15:00,8.04
2,2025-12-05 08:15:00,8.5
1,2025-12-05 08:30:00,14.13
2,2025-12-05 08:30:00,16.92
1,2025-12-05 08:45:00,11.44
2,2025-12-05 08:45:00,13.21
1,2025-12-05 09:00:00,8.44
2,2025-12-05 09:00:00,12.62
1,2025-12-05 09:15:00,9.58
2,2025-12-05 09:15:00,15.34
1,2025-12-05 09:30:00,13.98
2,2025-12-05 09:30:00,11.18
1,2025-12-05 09:45:00,16.24
2,2025-12-05 09:45:00,14.23
1,2025-12-05 10:00:00,13.16
2,2025-12-05 10:00:00,18.55
1,2025-12-05 10:15:00,8.12
2,2025-12-05 10:15:00,12.53
1,2025-12-05 10:30:00,15.0
2,2025-12-05 10:30:00,10.43
1,2025-12-05 10:45:00,13.03
2,2025-12-05 10:45:00,10.7
1,2025-12-05 11:00:00,9.02
2,2025-12-05 11:00:00,16.73
1,2025-12-05 11:15:00,10.29
2,2025-12-05 11:15:00,17.82
1,2025-12-05 11:30:00,12.12
2,2025-12-05 11:30:00,15.14
1,2025-12-05 11:45:00,8.18
2,2025-12-05 11:45:00,13.0
1,2025-12-05 12:00:00,14.98
2,2025-12-05 12:00:00,11.09
1,2025-12-05 12:15:00,18.44
2,2025-12-05 12:15:00,8.08
1,2025-12-05 12:30:00,16.36
2,2025-12-05 12:30:00,10.45
1,2025-12-05 12:45:00,15.49
2,2025-12-05 12:45:00,13.21
1,2025-12-05 13:00:00,18.03
2,2025-12-05 13:00:00,17.09
1,2025-12-05 13:15:00,12.11
2,2025-12-05 13:15:00,15.6
1,2025-12-05 13:30:00,19.12
2,2025-12-05 13:30:00,16.68
1,2025-12-05 13:45:00,13.72
2,2025-12-05 13:45:00,12.69
1,2025-12-05 14:00:00,9.78
2,2025-12-05 14:00:00,17.82
1,2025-12-05 14:15:00,12.16
2,2025-12-05 14:15:00,14.62
1,2025-12-05 14:30:00,17.13
2,2025-12-05 14:30:00,9.78
1,2025-12-05 14:45:00,10.71
2,2025-12-05 14:45:00,13.18
1,2025-12-05 15:00:00,12.14
2,2025-12-05 15:00:00,11.68
1,2025-12-05 15:15:00,10.06
2,2025-12-05 15:15:00,11.98
1,2025-12-05 15:30:00,10.32
2,2025-12-05 15:30:00,12.78
1,2025-12-05 15:45:00,14.31
2,2025-12-05 15:45:00,16.5
1,2025-12-05 16:00:00,8.06
2,2025-12-05 16:00:00,17.98
1,2025-12-05 16:15:00,11.45
2,2025-12-05 16:15:00,12.73
1,2025-12-05 16:30:00,15.53
2,2025-12-05 16:30:00,8.56
1,2025-12-05 16:45:00,14.62
2,2025-12-05 16:45:00,16.01
1,2025-12-05 17:00:00,14.84
2,2025-12-05 17:00:00,12.24
1,2025-12-05 17:15:00,9.04
2,2025-12-05 17:15:00,8.67
1,2025-12-05 17:30:00,9.97
2,2025-12-05 17:30:00,15.17
1,2025-12-05 17:45:00,16.76
2,2025-12-05 17:45:00,19.36
1,2025-12-05 18:00:00,14.25
2,2025-12-05 18:00:00,14.96
1,2025-12-05 18:15:00,19.29
2,2025-12-05 18:15:00,12.42
1,2025-12-05 18:30:00,18.09
2,2025-12-05 18:30:00,18.84
1,2025-12-05 18:45:00,17.41
2,2025-12-05 18:45:00,13.66
1,2025-12-05 19:00:00,9.04
2,2025-12-05 19:00:00,17.9
1,2025-12-05 19:15:00,16.62
2,2025-12-05 19:15:00,19.95
1,2025-12-05 19:30:00,12.11
2,2025-12-05 19:30:00,15.75
1,2025-12-05 19:45:00,16.03
2,2025-12-05 19:45:00,16.18
1,2025-12-05 20:00:00,14.11
2,2025-12-05 20:00:00,12.86
1,2025-12-05 20:15:00,10.29
2,2025-12-05 20:15:00,17.47
1,2025-12-05 20:30:00,10.28
2,2025-12-05 20:30:00,19.79
1,2025-12-05 20:45:00,18.8
2,2025-12-05 20:45:00,18.4
1,2025-12-05 21:00:00,14.03
2,2025-12-05 21:00:00,19.08
1,2025-12-05 21:15:00,13.9
2,2025-12-05 21:15:00,11.43
1,2025-12-05 21:30:00,12.53
2,2025-12-05 21:30:00,13.32
1,2025-12-05 21:45:00,15.87
2,2025-12-05 21:45:00,13.3
1,2025-12-05 22:00:00,10.65
2,2025-12-05 22:00:00,15.26
1,2025-12-05 22:15:00,12.72
2,2025-12-05 22:15:00,19.58
1,2025-12-05 22:30:00,11.44
2,2025-12-05 22:30:00,17.24
1,2025-12-05 22:45:00,16.46
2,2025-12-05 22:45:00,18.67
1,2025-12-05 23:00:00,19.9
2,2025-12-05 23:00:00,18.69
1,2025-12-05 23:15:00,13.18
2,2025-12-05 23:15:00,10.47
1,2025-12-05 23:30:00,17.27
2,2025-12-05 23:30:00,15.19
1,2025-12-05 23:45:00,13.3
2,2025-12-05 23:45:00,8.72
1,2025-12-06 00:00:00,19.84
2,2025-12-06 00:00:00,17.89
1,2025-12-06 00:15:00,16.12
2,2025-12-06 00:15:00,8.76
1,2025-12-06 00:30:00,17.07
2,2025-12-06 00:30:00,19.8
1,2025-12-06 00:45:00,11.57
2,2025-12-06 00:45:00,10.16
1,2025-12-06 01:00:00,10.67
2,2025-12-06 01:00:00,13.57
1,2025-12-06 01:15:00,12.11
2,2025-12-06 01:15:00,12.12
1,2025-12-06 01:30:00,9.06
2,2025-12-06 01:30:00,14.47
1,2025-12-06 01:45:00,16.4
2,2025-12-06 01:45:00,15.16
1,2025-12-06 02:00:00,16.12
2,2025-12-06 02:00:00,13.34
1,2025-12-06 02:15:00,18.67
2,2025-12-06 02:15:00,9.84
1,2025-12-06 02:30:00,15.56
2,2025-12-06 02:30:00,11.32
1,2025-12-06 02:45:00,15.49
2,2025-12-06 02:45:00,8.64
1,2025-12-06 03:00:00,10.0
2,2025-12-06 03:00:00,10.69
1,2025-12-06 03:15:00,19.87
2,2025-12-06 03:15:00,13.4
1,2025-12-06 03:30:00,9.55
2,2025-12-06 03:30:00,10.14
1,2025-12-06 03:45:00,18.65
2,2025-12-06 03:45:00,15.35
1,2025-12-06 04:00:00,14.52
2,2025-12-06 04:00:00,10.55
1,2025-12-06 04:15:00,14.62
2,2025-12-06 04:15:00,16.13
1,2025-12-06 04:30:00,19.2
2,2025-12-06 04:30:00,12.5
1,2025-12-06 04:45:00,10.13
2,2025-12-06 04:45:00,18.67
1,2025-12-06 05:00:00,14.74
2,2025-12-06 05:00:00,13.41
1,2025-12-06 05:15:00,10.42
2,2025-12-06 05:15:00,14.84
1,2025-12-06 05:30:00,15.14
2,2025-12-06 05:30:00,11.45
1,2025-12-06 05:45:00,8.39
2,2025-12-06 05:45:00,18.63
1,2025-12-06 06:00:00,9.6
2,2025-12-06 06:00:00,14.13
1,2025-12-06 06:15:00,10.59
2,2025-12-06 06:15:00,10.57
1,2025-12-06 06:30:00,19.42
2,2025-12-06 06:30:00,13.99
1,2025-12-06 06:45:00,14.58
2,2025-12-06 06:45:00,19.43
1,2025-12-06 07:00:00,18.79
2,2025-12-06 07:00:00,13.91
1,2025-12-06 07:15:00,13.3
2,2025-12-06 07:15:00,9.79
1,2025-12-06 07:30:00,12.86
2,2025-12-06 07:30:00,14.59
1,2025-12-06 07:45:00,17.05
2,2025-12-06 07:45:00,13.25
1,2025-12-06 08:00:00,12.77
2,2025-12-06 08:00:00,18.25
1,2025-12-06 08:15:00,9.92
2,2025-12-06 08:15:00,17.88
1,2025-12-06 08:30:00,9.9
2,2025-12-06 08:30:00,8.99
1,2025-12-06 08:45:00,8.49
2,2025-12-06 08:45:00,14.7
1,2025-12-06 09:00:00,16.59
2,2025-12-06 09:00:00,9.12
1,2025-12-06 09:15:00,19.53
2,2025-12-06 09:15:00,19.94
1,2025-12-06 09:30:00,16.36
2,2025-12-06 09:30:00,10.61
1,2025-12-06 09:45:00,11.81
2,2025-12-06 09:45:00,14.94
1,2025-12-06 10:00:00,14.42
2,2025-12-06 10:00:00,14.46
1,2025-12-06 10:15:00,17.33
2,2025-12-06 10:15:00,16.37
1,2025-12-06 10:30:00,17.27
2,2025-12-06 10:30:00,15.35
1,2025-12-06 10:45:00,8.5
2,2025-12-06 10:45:00,18.82
1,2025-12-06 11:00:00,12.58
2,2025-12-06 11:00:00,18.1
1,2025-12-06 11:15:00,11.32
2,2025-12-06 11:15:00,12.06
1,2025-12-06 11:30:00,14.79
2,2025-12-06 11:30:00,11.11
1,2025-12-06 11:45:00,13.53
2,2025-12-06 11:45:00,16.16
1,2025-12-06 12:00:00,15.24
2,2025-12-06 12:00:00,12.87
1,2025-12-06 12:15:00,10.89
2,2025-12-06 12:15:00,14.01
1,2025-12-06 12:30:00,8.87
2,2025-12-06 12:30:00,16.05
1,2025-12-06 12:45:00,15.66
2,2025-12-06 12:45:00,13.93
1,2025-12-06 13:00:00,15.86
2,2025-12-06 13:00:00,13.86
1,2025-12-06 13:15:00,16.39
2,2025-12-06 13:15:00,16.14
1,2025-12-06 13:30:00,11.84
2,2025-12-06 13:30:00,11.7
1,2025-12-06 13:45:00,12.13
2,2025-12-06 13:45:00,19.79
1,2025-12-06 14:00:00,15.45
2,2025-12-06 14:00:00,15.85
1,2025-12-06 14:15:00,19.9
2,2025-12-06 14:15:00,11.2
1,2025-12-06 14:30:00,15.98
2,2025-12-06 14:30:00,10.85
1,2025-12-06 14:45:00,15.55
2,2025-12-06 14:45:00,10.92
1,2025-12-06 15:00:00,14.08
2,2025-12-06 15:00:00,9.7
1,2025-12-06 15:15:00,18.49
2,2025-12-06 15:15:00,11.44
1,2025-12-06 15:30:00,15.27
2,2025-12-06 15:30:00,11.01
1,2025-12-06 15:45:00,9.35
2,2025-12-06 15:45:00,10.41
1,2025-12-06 16:00:00,17.48
2,2025-12-06 16:00:00,18.55
1,2025-12-06 16:15:00,11.12
2,2025-12-06 16:15:00,11.57
1,2025-12-06 16:30:00,14.98
2,2025-12-06 16:30:00,18.13
1,2025-12-06 16:45:00,15.9
2,2025-12-06 16:45:00,8.58
1,2025-12-06 17:00:00,9.53
2,2025-12-06 17:00:00,19.45
1,2025-12-06 17:15:00,16.9
2,2025-12-06 17:15:00,14.74
1,2025-12-06 17:30:00,12.2
2,2025-12-06 17:30:00,9.99
1,2025-12-06 17:45:00,13.62
2,2025-12-06 17:45:00,17.33
1,2025-12-06 18:00:00,17.47
2,2025-12-06 18:00:00,15.95
1,2025-12-06 18:15:00,14.81
2,2025-12-06 18:15:00,11.13
1,2025-12-06 18:30:00,9.24
2,2025-12-06 18:30:00,18.4
1,2025-12-06 18:45:00,12.08
2,2025-12-06 18:45:00,10.45
1,2025-12-06 19:00:00,19.37
2,2025-12-06 19:00:00,19.78
1,2025-12-06 19:15:00,14.59
2,2025-12-06 19:15:00,8.27
1,2025-12-06 19:30:00,17.81
2,2025-12-06 19:30:00,11.67
1,2025-12-06 19:45:00,18.71
2,2025-12-06 19:45:00,9.08
1,2025-12-06 20:00:00,13.81
2,2025-12-06 20:00:00,19.17
1,2025-12-06 20:15:00,13.33
2,2025-12-06 20:15:00,12.08
1,2025-12-06 20:30:00,9.74
2,2025-12-06 20:30:00,14.78
1,2025-12-06 20:45:00,11.72
2,2025-12-06 20:45:00,14.02
1,2025-12-06 21:00:00,15.1
2,2025-12-06 21:00:00,18.38
1,2025-12-06 21:15:00,13.51
2,2025-12-06 21:15:00,11.92
1,2025-12-06 21:30:00,9.23
2,2025-12-06 21:30:00,17.27
1,2025-12-06 21:45:00,9.36
2,2025-12-06 21:45:00,19.17
1,2025-12-06 22:00:00,10.77
2,2025-12-06 22:00:00,10.47
1,2025-12-06 22:15:00,8.75
2,2025-12-06 22:15:00,14.4
1,2025-12-06 22:30:00,9.22
2,2025-12-06 22:30:00,19.6
1,2025-12-06 22:45:00,19.31
2,2025-12-06 22:45:00,12.16
1,2025-12-06 23:00:00,10.68
2,2025-12-06 23:00:00,12.57
1,2025-12-06 23:15:00,14.17
2,2025-12-06 23:15:00,13.11
1,2025-12-06 23:30:00,18.57
2,2025-12-06 23:30:00,8.79
1,2025-12-06 23:45:00,17.88
2,2025-12-06 23:45:00,18.76
1,2025-12-07 00:00:00,11.54
2,2025-12-07 00:00:00,9.02
1,2025-12-07 00:15:00,19.85
2,2025-12-07 00:15:00,10.86
1,2025-12-07 00:30:00,8.15
2,2025-12-07 00:30:00,8.23
1,2025-12-07 00:45:00,12.22
2,2025-12-07 00:45:00,19.0
1,2025-12-07 01:00:00,13.13
2,2025-12-07 01:00:00,16.42
1,2025-12-07 01:15:00,15.54
2,2025-12-07 01:15:00,8.51
1,2025-12-07 01:30:00,9.3
2,2025-12-07 01:30:00,11.44
1,2025-12-07 01:45:00,15.75
2,2025-12-07 01:45:00,12.27
1,2025-12-07 02:00:00,14.57
2,2025-12-07 02:00:00,13.22
1,2025-12-07 02:15:00,16.98
2,2025-12-07 02:15:00,19.89
1,2025-12-07 02:30:00,12.86
2,2025-12-07 02:30:00,15.5
1,2025-12-07 02:45:00,9.95
2,2025-12-07 02:45:00,12.56
1,2025-12-07 03:00:00,12.58
2,2025-12-07 03:00:00,11.56
1,2025-12-07 03:15:00,16.4
2,2025-12-07 03:15:00,18.39
1,2025-12-07 03:30:00,19.58
2,2025-12-07 03:30:00,19.97
1,2025-12-07 03:45:00,13.62
2,2025-12-07 03:45:00,9.64
1,2025-12-07 04:00:00,13.81
2,2025-12-07 04:00:00,15.37
1,2025-12-07 04:15:00,9.4
2,2025-12-07 04:15:00,19.62
1,2025-12-07 04:30:00,15.51
2,2025-12-07 04:30:00,17.54
1,2025-12-07 04:45:00,9.92
2,2025-12-07 04:45:00,16.69
1,2025-12-07 05:00:00,16.17
2,2025-12-07 05:00:00,8.22
1,2025-12-07 05:15:00,11.57
2,2025-12-07 05:15:00,19.43
1,2025-12-07 05:30:00,10.38
2,2025-12-07 05:30:00,16.63
1,2025-12-07 05:45:00,14.58
2,2025-12-07 05:45:00,10.24
1,2025-12-07 06:00:00,17.92
2,2025-12-07 06:00:00,16.71
1,2025-12-07 06:15:00,12.39
2,2025-12-07 06:15:00,12.91
1,2025-12-07 06:30:00,12.45
2,2025-12-07 06:30:00,14.85
1,2025-12-07 06:45:00,15.8
2,2025-12-07 06:45:00,10.27
1,2025-12-07 07:00:00,11.97
2,2025-12-07 07:00:00,13.66
1,2025-12-07 07:15:00,15.88
2,2025-12-07 07:15:00,14.4
1,2025-12-07 07:30:00,14.98
2,2025-12-07 07:30:00,19.19
1,2025-12-07 07:45:00,12.99
2,2025-12-07 07:45:00,13.11
1,2025-12-07 08:00:00,8.91
2,2025-12-07 08:00:00,10.62
1,2025-12-07 08:15:00,9.89
2,2025-12-07 08:15:00,15.97
1,2025-12-07 08:30:00,12.53
2,2025-12-07 08:30:00,9.02
1,2025-12-07 08:45:00,15.21
2,2025-12-07 08:45:00,14.37
1,2025-12-07 09:00:00,15.61
2,2025-12-07 09:00:00,8.4
1,2025-12-07 09:15:00,16.16
2,2025-12-07 09:15:00,12.74
1,2025-12-07 09:30:00,14.34
2,2025-12-07 09:30:00,11.64
1,2025-12-07 09:45:00,10.27
2,2025-12-07 09:45:00,16.96
1,2025-12-07 10:00:00,16.55
2,2025-12-07 10:00:00,13.47
1,2025-12-07 10:15:00,17.96
2,2025-12-07 10:15:00,10.7
1,2025-12-07 10:30:00,19.96
2,2025-12-07 10:30:00,8.51
1,2025-12-07 10:45:00,9.59
2,2025-12-07 10:45:00,13.52
1,2025-12-07 11:00:00,16.38
2,2025-12-07 11:00:00,10.22
1,2025-12-07 11:15:00,14.54
2,2025-12-07 11:15:00,19.31
1,2025-12-07 11:30:00,11.27
2,2025-12-07 11:30:00,10.12
1,2025-12-07 11:45:00,10.37
2,2025-12-07 11:45:00,18.78
1,2025-12-07 12:00:00,13.65
2,2025-12-07 12:00:00,17.86
1,2025-12-07 12:15:00,14.13
2,2025-12-07 12:15:00,16.7
1,2025-12-07 12:30:00,9.04
2,2025-12-07 12:30:00,13.73
1,2025-12-07 12:45:00,12.17
2,2025-12-07 12:45:00,8.51
1,2025-12-07 13:00:00,11.47
2,2025-12-07 13:00:00,16.65
1,2025-12-07 13:15:00,14.09
2,2025-12-07 13:15:00,12.78
1,2025-12-07 13:30:00,18.77
2,2025-12-07 13:30:00,12.59
1,2025-12-07 13:45:00,18.16
2,2025-12-07 13:45:00,17.7
1,2025-12-07 14:00:00,15.2
2,2025-12-07 14:00:00,15.59
1,2025-12-07 14:15:00,10.73
2,2025-12-07 14:15:00,9.37
1,2025-12-07 14:30:00,11.83
2,2025-12-07 14:30:00,15.9
1,2025-12-07 14:45:00,19.0
2,2025-12-07 14:45:00,19.89
1,2025-12-07 15:00:00,19.95
2,2025-12-07 15:00:00,12.34
1,2025-12-07 15:15:00,19.45
2,2025-12-07 15:15:00,18.32
1,2025-12-07 15:30:00,14.62
2,2025-12-07 15:30:00,16.03
1,2025-12-07 15:45:00,13.79
2,2025-12-07 15:45:00,11.13
1,2025-12-07 16:00:00,9.19
2,2025-12-07 16:00:00,17.47
1,2025-12-07 16:15:00,11.74
2,2025-12-07 16:15:00,13.74
1,2025-12-07 16:30:00,18.15
2,2025-12-07 16:30:00,15.77
1,2025-12-07 16:45:00,15.68
2,2025-12-07 16:45:00,8.01
1,2025-12-07 17:00:00,16.58
2,2025-12-07 17:00:00,17.57
1,2025-12-07 17:15:00,13.42
2,2025-12-07 17:15:00,15.5
1,2025-12-07 17:30:00,12.19
2,2025-12-07 17:30:00,10.43
1,2025-12-07 17:45:00,15.9
2,2025-12-07 17:45:00,18.97
1,2025-12-07 18:00:00,15.28
2,2025-12-07 18:00:00,8.15
1,2025-12-07 18:15:00,17.18
2,2025-12-07 18:15:00,14.36
1,2025-12-07 18:30:00,14.26
2,2025-12-07 18:30:00,11.5
1,2025-12-07 18:45:00,11.82
2,2025-12-07 18:45:00,18.63
1,2025-12-07 19:00:00,10.83
2,2025-12-07 19:00:00,14.52
1,2025-12-07 19:15:00,17.21
2,2025-12-07 19:15:00,16.37
1,2025-12-07 19:30:00,12.24
2,2025-12-07 19:30:00,18.23
1,2025-12-07 19:45:00,18.88
2,2025-12-07 19:45:00,8.25
1,2025-12-07 20:00:00,9.06
2,2025-12-07 20:00:00,15.84
1,2025-12-07 20:15:00,18.4
2,2025-12-07 20:15:00,10.07
1,2025-12-07 20:30:00,17.6
2,2025-12-07 20:30:00,17.78
1,2025-12-07 20:45:00,19.46
2,2025-12-07 20:45:00,19.48
1,2025-12-07 21:00:00,15.9
2,2025-12-07 21:00:00,13.35
1,2025-12-07 21:15:00,14.52
2,2025-12-07 21:15:00,17.42
1,2025-12-07 21:30:00,17.55
2,2025-12-07 21:30:00,12.03
1,2025-12-07 21:45:00,12.13
2,2025-12-07 21:45:00,17.44
1,2025-12-07 22:00:00,19.3
2,2025-12-07 22:00:00,9.59
1,2025-12-07 22:15:00,13.63
2,2025-12-07 22:15:00,19.09
1,2025-12-07 22:30:00,9.29
2,2025-12-07 22:30:00,9.86
1,2025-12-07 22:45:00,14.98
2,2025-12-07 22:45:00,16.59
1,2025-12-07 23:00:00,11.19
2,2025-12-07 23:00:00,19.59
1,2025-12-07 23:15:00,19.47
2,2025-12-07 23:15:00,16.51
1,2025-12-07 23:30:00,17.36
2,2025-12-07 23:30:00,12.36
1,2025-12-07 23:45:00,8.62
2,2025-12-07 23:45:00,14.09
1,2025-12-08 00:00:00,15.38
2,2025-12-08 00:00:00,19.79
1,2025-12-08 00:15:00,12.51
2,2025-12-08 00:15:00,13.74
1,2025-12-08 00:30:00,17.97
2,2025-12-08 00:30:00,11.54
1,2025-12-08 00:45:00,13.5
2,2025-12-08 00:45:00,9.54
1,2025-12-08 01:00:00,8.58
2,2025-12-08 01:00:00,8.36
1,2025-12-08 01:15:00,12.14
2,2025-12-08 01:15:00,13.59
1,2025-12-08 01:30:00,19.05
2,2025-12-08 01:30:00,14.59
1,2025-12-08 01:45:00,13.7
2,2025-12-08 01:45:00,17.47
1,2025-12-08 02:00:00,16.6
2,2025-12-08 02:00:00,15.78
1,2025-12-08 02:15:00,19.31
2,2025-12-08 02:15:00,9.85
1,2025-12-08 02:30:00,10.3
2,2025-12-08 02:30:00,11.8
1,2025-12-08 02:45:00,14.91
2,2025-12-08 02:45:00,13.91
1,2025-12-08 03:00:00,19.16
2,2025-12-08 03:00:00,12.02
1,2025-12-08 03:15:00,8.45
2,2025-12-08 03:15:00,9.55
1,2025-12-08 03:30:00,15.81
2,2025-12-08 03:30:00,13.62
1,2025-12-08 03:45:00,15.41
2,2025-12-08 03:45:00,11.72
1,2025-12-08 04:00:00,18.61
2,2025-12-08 04:00:00,17.41
1,2025-12-08 04:15:00,13.17
2,2025-12-08 04:15:00,8.06
1,2025-12-08 04:30:00,13.81
2,2025-12-08 04:30:00,19.96
1,2025-12-08 04:45:00,17.91
2,2025-12-08 04:45:00,15.39
1,2025-12-08 05:00:00,18.5
2,2025-12-08 05:00:00,9.83
1,2025-12-08 05:15:00,9.55
2,2025-12-08 05:15:00,8.75
1,2025-12-08 05:30:00,18.75
2,2025-12-08 05:30:00,9.41
1,2025-12-08 05:45:00,16.79
2,2025-12-08 05:45:00,13.42
1,2025-12-08 06:00:00,16.64
2,2025-12-08 06:00:00,11.46
1,2025-12-08 06:15:00,12.41
2,2025-12-08 06:15:00,13.28
1,2025-12-08 06:30:00,14.21
2,2025-12-08 06:30:00,17.61
1,2025-12-08 06:45:00,14.21
2,2025-12-08 06:45:00,9.6
1,2025-12-08 07:00:00,15.58
2,2025-12-08 07:00:00,8.45
1,2025-12-08 07:15:00,17.76
2,2025-12-08 07:15:00,17.27
1,2025-12-08 07:30:00,13.99
2,2025-12-08 07:30:00,19.8
1,2025-12-08 07:45:00,8.14
2,2025-12-08 07:45:00,14.38
1,2025-12-08 08:00:00,10.35
2,2025-12-08 08:00:00,15.25
1,2025-12-08 08:15:00,9.69
2,2025-12-08 08:15:00,19.48
1,2025-12-08 08:30:00,11.61
2,2025-12-08 08:30:00,12.21
1,2025-12-08 08:45:00,9.01
2,2025-12-08 08:45:00,13.3
1,2025-12-08 09:00:00,18.69
2,2025-12-08 09:00:00,10.42
1,2025-12-08 09:15:00,11.55
2,2025-12-08 09:15:00,14.35
1,2025-12-08 09:30:00,13.16
2,2025-12-08 09:30:00,11.35
1,2025-12-08 09:45:00,13.61
2,2025-12-08 09:45:00,14.49
1,2025-12-08 10:00:00,16.09
2,2025-12-08 10:00:00,18.44
1,2025-12-08 10:15:00,17.07
2,2025-12-08 10:15:00,9.25
1,2025-12-08 10:30:00,17.13
2,2025-12-08 10:30:00,9.43
1,2025-12-08 10:45:00,16.98
2,2025-12-08 10:45:00,14.89
1,2025-12-08 11:00:00,19.94
2,2025-12-08 11:00:00,11.78
1,2025-12-08 11:15:00,17.73
2,2025-12-08 11:15:00,18.09
1,2025-12-08 11:30:00,12.55
2,2025-12-08 11:30:00,13.25
1,2025-12-08 11:45:00,11.03
2,2025-12-08 11:45:00,8.46
1,2025-12-08 12:00:00,18.35
2,2025-12-08 12:00:00,19.66
1,2025-12-08 12:15:00,9.72
2,2025-12-08 12:15:00,8.78
1,2025-12-08 12:30:00,19.34
2,2025-12-08 12:30:00,13.85
1,2025-12-08 12:45:00,10.48
2,2025-12-08 12:45:00,16.07
1,2025-12-08 13:00:00,19.32
2,2025-12-08 13:00:00,18.13
1,2025-12-08 13:15:00,18.22
2,2025-12-08 13:15:00,8.36
1,2025-12-08 13:30:00,12.42
2,2025-12-08 13:30:00,10.63
1,2025-12-08 13:45:00,19.23
2,2025-12-08 13:45:00,11.44
1,2025-12-08 14:00:00,19.7
2,2025-12-08 14:00:00,12.19
1,2025-12-08 14:15:00,10.98
2,2025-12-08 14:15:00,19.82
1,2025-12-08 14:30:00,14.5
2,2025-12-08 14:30:00,12.55
1,2025-12-08 14:45:00,9.36
2,2025-12-08 14:45:00,19.58
1,2025-12-08 15:00:00,9.79
2,2025-12-08 15:00:00,8.12
1,2025-12-08 15:15:00,18.2
2,2025-12-08 15:15:00,16.74
1,2025-12-08 15:30:00,14.91
2,2025-12-08 15:30:00,19.9
1,2025-12-08 15:45:00,15.31
